Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:50:08,---,---,---,---,---,---,
Cabecera altura,16:50:33,---,---,---,---,---,---,
Cabecera altura,16:50:58,---,---,---,---,---,---,
Cabecera altura,16:51:24,---,---,---,---,---,---,
Cabecera altura,16:51:49,---,---,---,---,---,---,
Cabecera altura,16:52:14,---,---,---,---,---,---,
Cabecera altura,16:52:39,---,---,---,---,---,---,
Cabecera altura,16:53:04,---,---,---,---,---,---,
Cabecera altura,16:53:29,---,---,---,---,---,---,
Cabecera altura,16:53:57,---,---,---,---,---,---,
Cabecera altura,16:54:26,---,---,---,---,---,---,
Cabecera altura,16:54:52,---,---,---,---,---,---,
Cabecera altura,16:55:20,---,---,---,---,---,---,
Cabecera altura,16:55:46,---,---,---,---,---,---,
Cabecera altura,16:56:16,---,---,---,---,---,---,
Cabecera altura,16:56:44,---,---,---,---,---,---,
Cabecera altura,16:57:12,---,---,---,---,---,---,
Cabecera altura,16:57:40,---,---,---,---,---,---,
Cabecera altura,16:58:08,---,---,---,---,---,---,
Cabecera altura,16:58:36,---,---,---,---,---,---,
Cabecera altura,16:59:04,---,---,---,---,---,---,
Cabecera altura,16:59:33,---,---,---,---,---,---,
Cabecera altura,17:00:01,---,---,---,---,---,---,
Cabecera altura,17:00:27,---,---,---,---,---,---,
Cabecera altura,17:00:52,---,---,---,---,---,---,
Cabecera altura,17:01:22,---,---,---,---,---,---,
Cabecera altura,17:01:47,---,---,---,---,---,---,
Cabecera altura,17:02:15,---,---,---,---,---,---,
Cabecera altura,17:02:44,---,---,---,---,---,---,
Cabecera altura,17:03:10,---,---,---,---,---,---,
Cabecera altura,17:03:38,---,---,---,---,---,---,
Cabecera altura,17:04:03,---,---,---,---,---,---,
Cabecera altura,17:04:28,1791,5,23,0,---,---,
Cabecera altura,17:04:54,---,---,---,---,---,---,
Cabecera altura,17:05:19,---,---,---,---,---,---,
Cabecera altura,17:05:45,---,---,---,---,---,---,
Cabecera altura,17:06:10,---,---,---,---,---,---,
Cabecera altura,17:06:36,---,---,---,---,---,---,
Cabecera altura,17:07:04,---,---,---,---,---,---,
Cabecera altura,17:07:32,---,---,---,---,---,---,
Cabecera altura,17:08:01,---,---,---,---,---,---,
Cabecera altura,17:08:32,---,---,---,---,---,---,
Cabecera altura,17:09:01,---,---,---,---,---,---,
Cabecera altura,17:09:30,---,---,---,---,---,---,
Cabecera altura,17:09:59,---,---,---,---,---,---,
Cabecera altura,17:10:28,---,---,---,---,---,---,
Cabecera altura,17:10:58,---,---,---,---,---,---,
Cabecera altura,17:11:26,---,---,---,---,---,---,
Cabecera altura,17:11:56,---,---,---,---,---,---,
Cabecera altura,17:12:25,---,---,---,---,---,---,
Cabecera altura,17:12:54,---,---,---,---,---,---,
Cabecera altura,17:13:24,---,---,---,---,---,---,
