Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:50:32,1793,4,31,9,---,---,
Cabecera altura,16:51:01,---,---,---,---,---,---,
Cabecera altura,16:51:27,---,---,---,---,---,---,
Cabecera altura,16:51:55,---,---,---,---,---,---,
Cabecera altura,16:52:22,---,---,---,---,---,---,
Cabecera altura,16:52:50,---,---,---,---,---,---,
Cabecera altura,16:53:19,---,---,---,---,---,---,
Cabecera altura,16:53:47,---,---,---,---,---,---,
Cabecera altura,16:54:17,---,---,---,---,---,---,
Cabecera altura,16:54:45,---,---,---,---,---,---,
Cabecera altura,16:55:13,---,---,---,---,---,---,
Cabecera altura,16:55:39,---,---,---,---,---,---,
Cabecera altura,16:56:07,---,---,---,---,---,---,
Cabecera altura,16:56:35,---,---,---,---,---,---,
Cabecera altura,16:57:01,---,---,---,---,---,---,
Cabecera altura,16:57:28,---,---,---,---,---,---,
Cabecera altura,16:57:56,---,---,---,---,---,---,
Cabecera altura,16:58:24,---,---,---,---,---,---,
Cabecera altura,16:58:54,---,---,---,---,---,---,
Cabecera altura,16:59:23,---,---,---,---,---,---,
Cabecera altura,16:59:52,---,---,---,---,---,---,
Cabecera altura,17:00:17,1794,7,31,8,---,---,
Cabecera altura,17:00:46,---,---,---,---,---,---,
Cabecera altura,17:01:12,---,---,---,---,---,---,
Cabecera altura,17:01:39,---,---,---,---,---,---,
Cabecera altura,17:02:05,---,---,---,---,---,---,
Cabecera altura,17:02:35,---,---,---,---,---,---,
Cabecera altura,17:03:02,---,---,---,---,---,---,
Cabecera altura,17:03:29,---,---,---,---,---,---,
Cabecera altura,17:03:54,---,---,---,---,---,---,
Cabecera altura,17:04:22,---,---,---,---,---,---,
Cabecera altura,17:04:49,---,---,---,---,---,---,
Cabecera altura,17:05:17,---,---,---,---,---,---,
Cabecera altura,17:05:45,2241,0,---,---,---,---,
Cabecera altura,17:06:12,---,---,---,---,---,---,
Cabecera altura,17:06:37,---,---,---,---,---,---,
