Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,06:08:55,---,---,---,---,---,---,
Starboard Door Heel,06:09:22,---,---,---,---,---,---,
Starboard Door Heel,06:09:50,---,---,---,---,---,---,
Starboard Door Heel,06:10:18,---,---,---,---,---,---,
Starboard Door Heel,06:10:45,---,---,---,---,---,---,
Starboard Door Heel,06:11:15,---,---,---,---,---,---,
Starboard Door Heel,06:11:44,---,---,---,---,---,---,
Starboard Door Heel,06:12:11,---,---,---,---,---,---,
Starboard Door Heel,06:12:40,---,---,---,---,---,---,
Starboard Door Heel,06:13:08,---,---,---,---,---,---,
Starboard Door Heel,06:13:38,---,---,---,---,---,---,
Starboard Door Heel,06:14:07,---,---,---,---,---,---,
Starboard Door Heel,06:14:37,---,---,---,---,---,---,
Starboard Door Heel,06:15:06,---,---,---,---,---,---,
Starboard Door Heel,06:15:35,---,---,---,---,---,---,
Starboard Door Heel,06:16:05,---,---,---,---,---,---,
Starboard Door Heel,06:16:34,---,---,---,---,---,---,
Starboard Door Heel,06:17:01,---,---,---,---,---,---,
Starboard Door Heel,06:17:31,---,---,---,---,---,---,
Starboard Door Heel,06:18:00,---,---,---,---,---,---,
Starboard Door Heel,06:18:29,---,---,---,---,---,---,
Starboard Door Heel,06:18:59,---,---,---,---,---,---,
Starboard Door Heel,06:19:28,---,---,---,---,---,---,
Starboard Door Heel,06:19:58,---,---,---,---,---,---,
Starboard Door Heel,06:20:27,---,---,---,---,---,---,
Starboard Door Heel,06:20:56,---,---,---,---,---,---,
Starboard Door Heel,06:21:26,---,---,---,---,---,---,
Starboard Door Heel,06:21:55,---,---,---,---,---,---,
Starboard Door Heel,06:22:20,665,2,---,---,---,---,
Starboard Door Heel,06:22:47,662,1,---,---,---,---,
Starboard Door Heel,06:23:10,663,1,---,---,---,---,
Starboard Door Heel,06:23:33,662,5,---,---,---,---,
Starboard Door Heel,06:23:59,---,---,---,---,---,---,
Starboard Door Heel,06:24:23,663,0,---,---,---,---,
Starboard Door Heel,06:24:51,---,---,---,---,---,---,
Starboard Door Heel,06:25:15,662,1,---,---,---,---,
Starboard Door Heel,06:25:41,---,---,---,---,---,---,
Starboard Door Heel,06:26:09,---,---,---,---,---,---,
Starboard Door Heel,06:26:39,---,---,---,---,---,---,
Starboard Door Heel,06:27:08,---,---,---,---,---,---,
Starboard Door Heel,06:27:31,661,9,---,---,---,---,
Starboard Door Heel,06:27:57,667,7,---,---,---,---,
Starboard Door Heel,06:28:23,---,---,---,---,---,---,
Starboard Door Heel,06:28:51,---,---,---,---,---,---,
Starboard Door Heel,06:29:19,---,---,---,---,---,---,
Starboard Door Heel,06:29:47,---,---,---,---,---,---,
Starboard Door Heel,06:30:14,---,---,---,---,---,---,
Starboard Door Heel,06:30:44,---,---,---,---,---,---,
Starboard Door Heel,06:31:09,660,9,---,---,---,---,
Starboard Door Heel,06:31:37,---,---,---,---,---,---,
Starboard Door Heel,06:32:05,---,---,---,---,---,---,
Starboard Door Heel,06:32:31,---,---,---,---,---,---,
Starboard Door Heel,06:32:59,---,---,---,---,---,---,
Starboard Door Heel,06:33:28,---,---,---,---,---,---,
Starboard Door Heel,06:33:56,---,---,---,---,---,---,
Starboard Door Heel,06:34:24,---,---,---,---,---,---,
Starboard Door Heel,06:34:54,---,---,---,---,---,---,
Starboard Door Heel,06:35:23,---,---,---,---,---,---,
