Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,03:32:25,367,1,---,---,---,---,
Cabecera altura,03:32:48,---,---,---,---,---,---,
Cabecera altura,03:33:16,---,---,---,---,---,---,
Cabecera altura,03:33:44,---,---,---,---,---,---,
Cabecera altura,03:34:04,230,3,---,---,---,---,
Cabecera altura,03:34:26,---,---,---,---,---,---,
Cabecera altura,03:34:48,1356,0,---,---,---,---,
Cabecera altura,03:35:12,---,---,---,---,---,---,
Cabecera altura,03:35:37,---,---,---,---,---,---,
Cabecera altura,03:36:00,2278,5,---,---,---,---,
Cabecera altura,03:36:26,---,---,---,---,---,---,
Cabecera altura,03:36:50,---,---,---,---,---,---,
Cabecera altura,03:37:11,1513,6,---,---,---,---,
Cabecera altura,03:37:35,---,---,---,---,---,---,
Cabecera altura,03:37:59,---,---,---,---,---,---,
Cabecera altura,03:38:24,---,---,---,---,---,---,
Cabecera altura,03:38:45,1797,5,---,---,---,---,
Cabecera altura,03:39:08,---,---,---,---,---,---,
Cabecera altura,03:39:27,---,---,---,---,---,---,
Cabecera altura,03:39:49,626,3,---,---,---,---,
Cabecera altura,03:40:10,---,---,---,---,---,---,
Cabecera altura,03:40:34,---,---,---,---,---,---,
Cabecera altura,03:40:55,116,7,---,---,---,---,
Cabecera altura,03:41:18,---,---,---,---,---,---,
Cabecera altura,03:41:40,889,3,---,---,---,---,
Cabecera altura,03:41:59,---,---,---,---,---,---,
Cabecera altura,03:42:24,2519,0,---,---,---,---,
Cabecera altura,03:42:49,---,---,---,---,---,---,
Cabecera altura,03:43:12,1386,3,---,---,---,---,
Cabecera altura,03:43:35,---,---,---,---,---,---,
Cabecera altura,03:43:56,243,4,---,---,---,---,
Cabecera altura,03:44:16,---,---,---,---,---,---,
Cabecera altura,03:44:38,660,7,---,---,---,---,
Cabecera altura,03:45:03,---,---,---,---,---,---,
Cabecera altura,03:45:32,---,---,---,---,---,---,
Cabecera altura,03:45:54,577,2,---,---,---,---,
Cabecera altura,03:46:21,---,---,---,---,---,---,
Cabecera altura,03:46:42,---,---,---,---,---,---,
Cabecera altura,03:47:06,---,---,---,---,---,---,
Cabecera altura,03:47:28,1956,6,---,---,---,---,
Cabecera altura,03:47:51,---,---,---,---,---,---,
Cabecera altura,03:48:18,2102,9,---,---,---,---,
Cabecera altura,03:48:48,---,---,---,---,---,---,
Cabecera altura,03:49:14,---,---,---,---,---,---,
Cabecera altura,03:49:34,1016,1,---,---,---,---,
Cabecera altura,03:50:02,---,---,---,---,---,---,
Cabecera altura,03:50:26,---,---,---,---,---,---,
Cabecera altura,03:50:49,365,8,---,---,---,---,
Cabecera altura,03:51:10,---,---,---,---,---,---,
Cabecera altura,03:51:31,617,6,---,---,---,---,
Cabecera altura,03:51:58,---,---,---,---,---,---,
Cabecera altura,03:52:22,1897,6,---,---,---,---,
Cabecera altura,03:52:45,---,---,---,---,---,---,
Cabecera altura,03:53:07,2477,2,---,---,---,---,
Cabecera altura,03:53:29,---,---,---,---,---,---,
Cabecera altura,03:53:49,1203,5,---,---,---,---,
Cabecera altura,03:54:14,---,---,---,---,---,---,
Cabecera altura,03:54:33,588,6,---,---,---,---,
Cabecera altura,03:54:55,---,---,---,---,---,---,
Cabecera altura,03:55:20,1235,3,---,---,---,---,
Cabecera altura,03:55:40,---,---,---,---,---,---,
