Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,05:41:27,559,4,---,---,---,---,
Starboard Door Heel,05:41:57,---,---,---,---,---,---,
Starboard Door Heel,05:42:19,558,1,---,---,---,---,
Starboard Door Heel,05:42:46,558,8,---,---,---,---,
Starboard Door Heel,05:43:09,558,7,---,---,---,---,
Starboard Door Heel,05:43:35,---,---,---,---,---,---,
Starboard Door Heel,05:43:58,562,4,---,---,---,---,
Starboard Door Heel,05:44:25,---,---,---,---,---,---,
Starboard Door Heel,05:44:53,---,---,---,---,---,---,
Starboard Door Heel,05:45:21,---,---,---,---,---,---,
Starboard Door Heel,05:45:46,560,9,---,---,---,---,
Starboard Door Heel,05:46:12,558,0,---,---,---,---,
Starboard Door Heel,05:46:43,---,---,---,---,---,---,
Starboard Door Heel,05:47:06,559,6,---,---,---,---,
Starboard Door Heel,05:47:32,---,---,---,---,---,---,
Starboard Door Heel,05:47:55,558,1,---,---,---,---,
Starboard Door Heel,05:48:22,558,1,---,---,---,---,
Starboard Door Heel,05:48:48,557,9,---,---,---,---,
Starboard Door Heel,05:49:15,---,---,---,---,---,---,
Starboard Door Heel,05:49:43,---,---,---,---,---,---,
Starboard Door Heel,05:50:07,563,2,---,---,---,---,
Starboard Door Heel,05:50:36,---,---,---,---,---,---,
Starboard Door Heel,05:51:00,557,9,---,---,---,---,
Starboard Door Heel,05:51:24,558,1,---,---,---,---,
Starboard Door Heel,05:51:47,557,9,---,---,---,---,
Starboard Door Heel,05:52:12,561,9,---,---,---,---,
Starboard Door Heel,05:52:35,558,1,---,---,---,---,
Starboard Door Heel,05:52:59,557,9,---,---,---,---,
Starboard Door Heel,05:53:24,558,2,---,---,---,---,
Starboard Door Heel,05:53:52,---,---,---,---,---,---,
Starboard Door Heel,05:54:17,558,8,---,---,---,---,
Starboard Door Heel,05:54:42,558,5,---,---,---,---,
Starboard Door Heel,05:55:06,557,9,---,---,---,---,
Starboard Door Heel,05:55:33,557,8,---,---,---,---,
Starboard Door Heel,05:55:57,558,1,---,---,---,---,
Starboard Door Heel,05:56:22,557,9,---,---,---,---,
Starboard Door Heel,05:56:46,558,1,---,---,---,---,
Starboard Door Heel,05:57:10,557,7,---,---,---,---,
Starboard Door Heel,05:57:33,559,6,---,---,---,---,
Starboard Door Heel,05:57:58,558,2,---,---,---,---,
Starboard Door Heel,05:58:24,557,8,---,---,---,---,
Starboard Door Heel,05:58:47,562,5,---,---,---,---,
Starboard Door Heel,05:59:11,558,2,---,---,---,---,
Starboard Door Heel,05:59:36,558,1,---,---,---,---,
Starboard Door Heel,05:59:59,558,2,---,---,---,---,
Starboard Door Heel,06:00:28,---,---,---,---,---,---,
Starboard Door Heel,06:00:51,558,4,---,---,---,---,
Starboard Door Heel,06:01:19,---,---,---,---,---,---,
Starboard Door Heel,06:01:42,558,1,---,---,---,---,
Starboard Door Heel,06:02:08,560,1,---,---,---,---,
Starboard Door Heel,06:02:32,558,0,---,---,---,---,
Starboard Door Heel,06:02:58,559,7,---,---,---,---,
Starboard Door Heel,06:03:27,---,---,---,---,---,---,
Starboard Door Heel,06:03:51,559,4,---,---,---,---,
Starboard Door Heel,06:04:16,---,---,---,---,---,---,
Starboard Door Heel,06:04:41,557,3,---,---,---,---,
Starboard Door Heel,06:05:09,558,1,---,---,---,---,
Starboard Door Heel,06:05:35,---,---,---,---,---,---,
Starboard Door Heel,06:06:00,---,---,---,---,---,---,
Starboard Door Heel,06:06:22,557,4,---,---,---,---,
Starboard Door Heel,06:06:50,---,---,---,---,---,---,
Starboard Door Heel,06:07:17,---,---,---,---,---,---,
Starboard Door Heel,06:07:41,558,9,---,---,---,---,
Starboard Door Heel,06:08:05,560,9,---,---,---,---,
Starboard Door Heel,06:08:32,---,---,---,---,---,---,
Starboard Door Heel,06:08:57,558,0,---,---,---,---,
Starboard Door Heel,06:09:22,557,9,---,---,---,---,
Starboard Door Heel,06:09:47,557,7,---,---,---,---,
Starboard Door Heel,06:10:14,---,---,---,---,---,---,
Starboard Door Heel,06:10:42,---,---,---,---,---,---,
Starboard Door Heel,06:11:07,558,4,---,---,---,---,
Starboard Door Heel,06:11:32,558,1,---,---,---,---,
Starboard Door Heel,06:11:59,557,8,---,---,---,---,
Starboard Door Heel,06:12:24,557,9,---,---,---,---,
Starboard Door Heel,06:12:50,558,1,---,---,---,---,
Starboard Door Heel,06:13:14,560,7,---,---,---,---,
Starboard Door Heel,06:13:42,---,---,---,---,---,---,
Starboard Door Heel,06:14:07,561,9,---,---,---,---,
Starboard Door Heel,06:14:35,---,---,---,---,---,---,
Starboard Door Heel,06:15:03,---,---,---,---,---,---,
Starboard Door Heel,06:15:31,---,---,---,---,---,---,
Starboard Door Heel,06:15:54,560,8,---,---,---,---,
Starboard Door Heel,06:16:21,---,---,---,---,---,---,
Starboard Door Heel,06:16:47,---,---,---,---,---,---,
Starboard Door Heel,06:17:10,557,5,---,---,---,---,
Starboard Door Heel,06:17:37,---,---,---,---,---,---,
Starboard Door Heel,06:18:02,558,0,---,---,---,---,
Starboard Door Heel,06:18:29,558,0,---,---,---,---,
Starboard Door Heel,06:18:52,548,0,---,---,---,---,
Starboard Door Heel,06:19:16,---,---,---,---,---,---,
Starboard Door Heel,06:19:42,465,3,---,---,---,---,
Starboard Door Heel,06:20:08,425,6,---,---,---,---,
Starboard Door Heel,06:20:36,---,---,---,---,---,---,
Starboard Door Heel,06:20:59,354,5,---,---,---,---,
Starboard Door Heel,06:21:24,319,6,---,---,---,---,
Starboard Door Heel,06:21:48,284,7,---,---,---,---,
Starboard Door Heel,06:22:14,247,9,---,---,---,---,
