Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,17:05:10,---,---,---,---,---,---,
Cabecera altura,17:05:38,---,---,---,---,---,---,
Cabecera altura,17:06:07,---,---,---,---,---,---,
Cabecera altura,17:06:36,---,---,---,---,---,---,
Cabecera altura,17:07:04,---,---,---,---,---,---,
Cabecera altura,17:07:31,---,---,---,---,---,---,
Cabecera altura,17:07:59,---,---,---,---,---,---,
Cabecera altura,17:08:24,---,---,---,---,---,---,
Cabecera altura,17:08:50,---,---,---,---,---,---,
Cabecera altura,17:09:15,---,---,---,---,---,---,
Cabecera altura,17:09:42,---,---,---,---,---,---,
Cabecera altura,17:10:10,---,---,---,---,---,---,
Cabecera altura,17:10:37,---,---,---,---,---,---,
Cabecera altura,17:11:05,---,---,---,---,---,---,
Cabecera altura,17:11:32,---,---,---,---,---,---,
Cabecera altura,17:11:59,---,---,---,---,---,---,
Cabecera altura,17:12:24,---,---,---,---,---,---,
Cabecera altura,17:12:51,---,---,---,---,---,---,
Cabecera altura,17:13:17,---,---,---,---,---,---,
Cabecera altura,17:13:42,---,---,---,---,---,---,
Cabecera altura,17:14:09,---,---,---,---,---,---,
Cabecera altura,17:14:35,---,---,---,---,---,---,
Cabecera altura,17:15:00,---,---,---,---,---,---,
Cabecera altura,17:15:28,---,---,---,---,---,---,
Cabecera altura,17:15:56,---,---,---,---,---,---,
Cabecera altura,17:16:26,---,---,---,---,---,---,
Cabecera altura,17:16:55,---,---,---,---,---,---,
Cabecera altura,17:17:24,---,---,---,---,---,---,
Cabecera altura,17:17:54,---,---,---,---,---,---,
Cabecera altura,17:18:23,---,---,---,---,---,---,
Cabecera altura,17:18:53,---,---,---,---,---,---,
Cabecera altura,17:19:22,---,---,---,---,---,---,
Cabecera altura,17:19:51,---,---,---,---,---,---,
Cabecera altura,17:20:19,---,---,---,---,---,---,
Cabecera altura,17:20:46,---,---,---,---,---,---,
Cabecera altura,17:21:15,---,---,---,---,---,---,
Cabecera altura,17:21:43,---,---,---,---,---,---,
Cabecera altura,17:22:11,---,---,---,---,---,---,
Cabecera altura,17:22:39,---,---,---,---,---,---,
Cabecera altura,17:23:07,---,---,---,---,---,---,
Cabecera altura,17:23:34,---,---,---,---,---,---,
Cabecera altura,17:24:02,---,---,---,---,---,---,
Cabecera altura,17:24:31,---,---,---,---,---,---,
Cabecera altura,17:24:59,---,---,---,---,---,---,
Cabecera altura,17:25:27,---,---,---,---,---,---,
Cabecera altura,17:25:55,---,---,---,---,---,---,
Cabecera altura,17:26:22,---,---,---,---,---,---,
Cabecera altura,17:26:50,---,---,---,---,---,---,
Cabecera altura,17:27:16,---,---,---,---,---,---,
Cabecera altura,17:27:44,---,---,---,---,---,---,
Cabecera altura,17:28:12,---,---,---,---,---,---,
Cabecera altura,17:28:40,---,---,---,---,---,---,
Cabecera altura,17:29:08,---,---,---,---,---,---,
Cabecera altura,17:29:35,1004,8,---,---,---,---,
Cabecera altura,17:30:03,---,---,---,---,---,---,
Cabecera altura,17:30:30,---,---,---,---,---,---,
